age,education,marital-status,relationship,sex,income
42,Bachelors,Married-civ-spouse,Wife,<NULL>,<NULL>
49,<NULL>,<NULL>,Husband,Male,<NULL>
23,Some-college,Never-married,Own-child,Female,<NULL>
34,7th-8th,<NULL>,Husband,Male,<=50K
42,<NULL>,Married-civ-spouse,<NULL>,<NULL>,<=50K
31,<NULL>,Married-civ-spouse,<NULL>,<NULL>,<NULL>
72,<NULL>,Married-civ-spouse,Wife,Female,<=50K
31,Assoc-voc,Married-civ-spouse,Husband,Male,>50K
<NULL>,Masters,Married-civ-spouse,Wife,Female,<NULL>
27,<NULL>,Never-married,Own-child,Female,<=50K
18,HS-grad,Never-married,Other-relative,Male,<NULL>
30,<NULL>,Never-married,Not-in-family,Male,>50K
27,<NULL>,Never-married,Own-child,Female,<=50K
27,11th,<NULL>,Husband,Male,<NULL>
28,HS-grad,Never-married,Not-in-family,Male,<=50K
40,HS-grad,Never-married,Own-child,Female,<NULL>
43,Masters,Separated,<NULL>,Female,<NULL>
26,<NULL>,Married-civ-spouse,<NULL>,Male,<=50K
48,Assoc-voc,Married-civ-spouse,Wife,Female,<=50K
41,<NULL>,Married-civ-spouse,Husband,Male,<=50K
<NULL>,HS-grad,Married-civ-spouse,<NULL>,Male,<=50K
23,HS-grad,Never-married,<NULL>,<NULL>,<=50K
35,<NULL>,Married-civ-spouse,Husband,<NULL>,<NULL>
42,Some-college,Married-civ-spouse,Husband,<NULL>,<=50K
27,Bachelors,Never-married,Not-in-family,Female,<NULL>
34,HS-grad,<NULL>,<NULL>,Male,<=50K
25,<NULL>,<NULL>,Own-child,Female,<NULL>
46,<NULL>,<NULL>,<NULL>,Male,>50K
34,Some-college,<NULL>,<NULL>,<NULL>,<=50K
39,<NULL>,Widowed,Not-in-family,Female,<=50K
<NULL>,<NULL>,Never-married,<NULL>,Female,<=50K
25,Bachelors,<NULL>,Not-in-family,<NULL>,<NULL>
45,<NULL>,Divorced,Not-in-family,Male,<=50K
46,<NULL>,Divorced,<NULL>,Male,<NULL>
23,HS-grad,<NULL>,Not-in-family,<NULL>,<NULL>
<NULL>,Some-college,Never-married,Not-in-family,<NULL>,<=50K
39,Masters,Married-civ-spouse,Husband,Male,>50K
38,HS-grad,Married-civ-spouse,<NULL>,<NULL>,>50K
35,Some-college,<NULL>,Husband,Male,<=50K
49,Bachelors,Married-civ-spouse,Husband,<NULL>,>50K
<NULL>,Assoc-acdm,Married-civ-spouse,<NULL>,<NULL>,>50K
<NULL>,HS-grad,Divorced,<NULL>,<NULL>,<NULL>
71,12th,Never-married,Not-in-family,<NULL>,<NULL>
44,Bachelors,Married-civ-spouse,Husband,<NULL>,>50K
19,Some-college,<NULL>,Own-child,<NULL>,<NULL>
38,Assoc-voc,Never-married,Not-in-family,<NULL>,<=50K
42,HS-grad,<NULL>,Husband,Male,<=50K
<NULL>,Assoc-voc,Married-civ-spouse,Husband,Male,>50K
48,<NULL>,Married-civ-spouse,Husband,<NULL>,<NULL>
56,Assoc-voc,Married-civ-spouse,Husband,Male,>50K
32,HS-grad,Married-civ-spouse,<NULL>,<NULL>,<=50K
19,HS-grad,Never-married,Not-in-family,Female,<=50K
57,Some-college,Separated,<NULL>,<NULL>,<=50K
55,10th,Never-married,<NULL>,Male,<=50K
48,<NULL>,Separated,Unmarried,Male,<NULL>
46,<NULL>,Married-civ-spouse,Husband,Male,<=50K
36,9th,Separated,Unmarried,<NULL>,<NULL>
66,Bachelors,Married-civ-spouse,Husband,Male,>50K
26,<NULL>,Never-married,Own-child,Male,<NULL>
58,Assoc-voc,Married-civ-spouse,Husband,<NULL>,>50K
<NULL>,Bachelors,<NULL>,<NULL>,<NULL>,>50K
31,<NULL>,Never-married,Unmarried,<NULL>,<NULL>
77,<NULL>,Married-spouse-absent,Not-in-family,<NULL>,<=50K
25,HS-grad,Married-civ-spouse,Husband,Male,<NULL>
38,<NULL>,<NULL>,Husband,Male,<=50K
<NULL>,Bachelors,Divorced,Not-in-family,Female,<=50K
51,<NULL>,Divorced,<NULL>,<NULL>,<=50K
20,<NULL>,Never-married,Own-child,<NULL>,<NULL>
40,HS-grad,Married-civ-spouse,Husband,Male,<=50K
20,<NULL>,Never-married,Not-in-family,Male,<=50K
41,Some-college,Divorced,<NULL>,Female,<NULL>
44,12th,<NULL>,<NULL>,<NULL>,<=50K
35,HS-grad,Married-civ-spouse,Husband,Male,<NULL>
35,<NULL>,Married-spouse-absent,<NULL>,Male,<NULL>
46,Some-college,Never-married,Unmarried,Female,<NULL>
24,<NULL>,Never-married,<NULL>,<NULL>,<=50K
18,Some-college,<NULL>,<NULL>,<NULL>,<=50K
37,HS-grad,Married-civ-spouse,Husband,<NULL>,<=50K
<NULL>,Doctorate,Never-married,Not-in-family,<NULL>,<NULL>
55,<NULL>,Married-civ-spouse,Husband,<NULL>,<=50K
<NULL>,<NULL>,Never-married,Not-in-family,Female,<=50K
41,<NULL>,Married-civ-spouse,<NULL>,Male,>50K
50,<NULL>,<NULL>,Husband,Male,<NULL>
48,HS-grad,Married-civ-spouse,Husband,<NULL>,<=50K
42,<NULL>,Never-married,Not-in-family,Male,<=50K
45,<NULL>,<NULL>,Husband,Male,<=50K
43,<NULL>,Married-civ-spouse,Husband,Male,<NULL>
<NULL>,Some-college,Married-civ-spouse,Husband,<NULL>,<=50K
43,<NULL>,Married-civ-spouse,Husband,Male,>50K
36,<NULL>,Divorced,Unmarried,<NULL>,<=50K
60,HS-grad,Married-civ-spouse,Husband,Male,<=50K
27,HS-grad,<NULL>,Not-in-family,Male,<NULL>
36,<NULL>,Married-civ-spouse,Husband,Male,<NULL>
47,Assoc-acdm,Married-civ-spouse,Husband,<NULL>,<=50K
33,Some-college,Never-married,Not-in-family,Male,<NULL>
19,12th,Never-married,Own-child,<NULL>,<NULL>
33,Bachelors,Never-married,Not-in-family,<NULL>,<NULL>
34,<NULL>,<NULL>,Husband,Male,<NULL>
33,HS-grad,<NULL>,Unmarried,Female,<=50K
57,<NULL>,Divorced,<NULL>,<NULL>,<=50K
59,Masters,<NULL>,Not-in-family,Female,>50K
<NULL>,HS-grad,Married-civ-spouse,Own-child,<NULL>,<=50K
60,Assoc-acdm,Married-civ-spouse,Husband,Male,<NULL>
33,<NULL>,<NULL>,<NULL>,Male,<NULL>
41,<NULL>,Never-married,Not-in-family,<NULL>,<=50K
20,Some-college,Never-married,Own-child,Male,<=50K
28,Bachelors,<NULL>,<NULL>,<NULL>,<=50K
24,Masters,Never-married,Not-in-family,Male,<NULL>
31,12th,Never-married,Not-in-family,Male,<NULL>
38,HS-grad,Married-spouse-absent,<NULL>,Female,<NULL>
40,Bachelors,<NULL>,<NULL>,<NULL>,<NULL>
<NULL>,Bachelors,Married-civ-spouse,Husband,Male,<=50K
49,HS-grad,Married-civ-spouse,Husband,<NULL>,<=50K
33,HS-grad,Divorced,Not-in-family,Male,<NULL>
52,5th-6th,<NULL>,Not-in-family,<NULL>,<=50K
24,<NULL>,Never-married,Not-in-family,<NULL>,<NULL>
46,Bachelors,Divorced,Not-in-family,Male,<=50K
20,Some-college,Never-married,Own-child,Female,<=50K
50,<NULL>,Married-civ-spouse,Husband,<NULL>,<=50K
22,HS-grad,Never-married,Unmarried,Male,<NULL>
32,<NULL>,Married-civ-spouse,Husband,<NULL>,<=50K
46,HS-grad,Married-civ-spouse,Husband,Male,>50K
62,<NULL>,Married-civ-spouse,<NULL>,Male,<=50K
39,Some-college,Married-civ-spouse,Husband,Male,>50K
26,Some-college,<NULL>,Own-child,<NULL>,<=50K
20,Some-college,<NULL>,Own-child,Female,<=50K
37,Some-college,Married-civ-spouse,Husband,Male,<=50K
40,Some-college,Divorced,<NULL>,<NULL>,<NULL>
22,Some-college,Never-married,<NULL>,<NULL>,<NULL>
32,Bachelors,Never-married,Own-child,Female,>50K
41,Some-college,Divorced,<NULL>,<NULL>,<=50K
24,Assoc-acdm,<NULL>,Wife,Female,<=50K
40,<NULL>,Married-civ-spouse,Husband,<NULL>,<NULL>
37,Prof-school,Married-civ-spouse,Wife,Female,>50K
42,Masters,<NULL>,Husband,Male,>50K
56,9th,Widowed,Unmarried,<NULL>,<=50K
20,<NULL>,Never-married,Not-in-family,Male,<NULL>
55,HS-grad,Divorced,Unmarried,Male,<=50K
29,HS-grad,Never-married,<NULL>,Male,<NULL>
37,HS-grad,<NULL>,<NULL>,Male,<=50K
61,Bachelors,<NULL>,Husband,Male,<NULL>
26,<NULL>,<NULL>,Not-in-family,Male,<NULL>
<NULL>,Some-college,Divorced,Not-in-family,Male,<NULL>
18,7th-8th,Never-married,Own-child,Male,<=50K
30,9th,<NULL>,Other-relative,<NULL>,<NULL>
24,HS-grad,Never-married,<NULL>,Female,<=50K
24,<NULL>,<NULL>,Husband,Male,<=50K
37,HS-grad,Never-married,Not-in-family,Male,<=50K
37,HS-grad,Divorced,Unmarried,Female,<NULL>
<NULL>,Some-college,<NULL>,Husband,<NULL>,<NULL>
40,HS-grad,Married-civ-spouse,Husband,<NULL>,<=50K
44,HS-grad,Married-civ-spouse,Husband,Male,<=50K
43,HS-grad,Married-civ-spouse,<NULL>,Male,<=50K
19,Some-college,Never-married,Not-in-family,Female,<NULL>
50,Masters,Married-civ-spouse,Wife,Female,<NULL>
17,10th,Never-married,Own-child,<NULL>,<=50K
39,HS-grad,<NULL>,Wife,<NULL>,<=50K
43,<NULL>,Divorced,<NULL>,<NULL>,<=50K
43,HS-grad,<NULL>,Husband,Male,<=50K
40,Masters,Never-married,Not-in-family,Male,>50K
<NULL>,<NULL>,Never-married,Not-in-family,<NULL>,<=50K
<NULL>,<NULL>,Divorced,Not-in-family,<NULL>,<=50K
30,Bachelors,Never-married,<NULL>,Male,<NULL>
<NULL>,<NULL>,Married-civ-spouse,Husband,Male,<NULL>
55,<NULL>,<NULL>,Husband,<NULL>,<=50K
29,<NULL>,Married-civ-spouse,<NULL>,Male,<=50K
28,<NULL>,<NULL>,Not-in-family,<NULL>,>50K
30,<NULL>,Married-civ-spouse,Husband,Male,<NULL>
33,<NULL>,Married-civ-spouse,Husband,Male,<NULL>
23,HS-grad,Never-married,Own-child,Male,<NULL>
71,11th,<NULL>,<NULL>,<NULL>,<NULL>
22,Some-college,Married-civ-spouse,Husband,<NULL>,<=50K
<NULL>,Some-college,Never-married,<NULL>,<NULL>,<=50K
62,<NULL>,Married-civ-spouse,Husband,Male,<=50K
22,<NULL>,Married-spouse-absent,<NULL>,Female,<=50K
49,HS-grad,<NULL>,Husband,Male,<NULL>
31,<NULL>,Married-civ-spouse,<NULL>,Male,<=50K
27,Assoc-acdm,Never-married,<NULL>,<NULL>,<=50K
27,Masters,<NULL>,Husband,Male,>50K
26,Some-college,Never-married,Not-in-family,Male,<=50K
30,Some-college,Married-civ-spouse,Husband,Male,<NULL>
<NULL>,10th,Never-married,Own-child,<NULL>,<NULL>
26,Some-college,Never-married,Not-in-family,<NULL>,<NULL>
45,<NULL>,Divorced,Not-in-family,<NULL>,<=50K
50,HS-grad,Married-civ-spouse,Husband,<NULL>,>50K
31,HS-grad,Never-married,Unmarried,Male,<=50K
51,Assoc-acdm,Never-married,Not-in-family,Female,<=50K
56,<NULL>,Widowed,Unmarried,Female,<NULL>
24,Bachelors,Never-married,Not-in-family,Male,<=50K
<NULL>,12th,Never-married,Not-in-family,Male,<NULL>
26,<NULL>,Never-married,<NULL>,<NULL>,<=50K
51,<NULL>,<NULL>,Husband,<NULL>,<=50K
32,HS-grad,Married-civ-spouse,<NULL>,<NULL>,<NULL>
47,<NULL>,<NULL>,Husband,Male,>50K
<NULL>,HS-grad,Never-married,<NULL>,Male,<NULL>
41,11th,Widowed,Other-relative,Female,<NULL>
<NULL>,Some-college,Married-civ-spouse,Husband,Male,<NULL>
40,Some-college,<NULL>,Husband,Male,>50K
62,HS-grad,Married-civ-spouse,Husband,Male,>50K
43,<NULL>,Married-civ-spouse,Husband,Male,<=50K
76,5th-6th,Never-married,Not-in-family,<NULL>,<=50K
40,Masters,Married-civ-spouse,Husband,Male,>50K
35,Bachelors,Married-civ-spouse,Husband,Male,>50K
27,HS-grad,Never-married,Own-child,Female,<=50K
54,<NULL>,Married-civ-spouse,Husband,Male,>50K
55,HS-grad,Married-civ-spouse,Husband,Male,<=50K
21,<NULL>,Never-married,Own-child,<NULL>,<NULL>
20,Some-college,Never-married,Own-child,<NULL>,<=50K
39,HS-grad,Separated,Not-in-family,Female,<NULL>
26,<NULL>,Never-married,Own-child,<NULL>,>50K
20,<NULL>,Never-married,<NULL>,Female,<NULL>
28,HS-grad,<NULL>,Husband,Male,<=50K
56,Some-college,<NULL>,Not-in-family,Male,<NULL>
39,12th,Married-civ-spouse,Husband,<NULL>,<=50K
44,Bachelors,Married-civ-spouse,<NULL>,<NULL>,>50K
<NULL>,HS-grad,Married-civ-spouse,Husband,Male,<NULL>
54,HS-grad,<NULL>,Husband,<NULL>,<=50K
30,<NULL>,Never-married,<NULL>,<NULL>,<NULL>
34,HS-grad,Married-civ-spouse,Husband,Male,<NULL>
42,HS-grad,Never-married,<NULL>,<NULL>,<NULL>
50,Some-college,<NULL>,Unmarried,Female,<NULL>
34,Some-college,<NULL>,Husband,<NULL>,>50K
<NULL>,Assoc-voc,Never-married,Own-child,<NULL>,<NULL>
27,Bachelors,Never-married,<NULL>,Male,<=50K
81,Bachelors,Widowed,Not-in-family,Male,<NULL>
47,11th,Never-married,Unmarried,<NULL>,<=50K
57,5th-6th,Married-civ-spouse,<NULL>,Male,<NULL>
65,Assoc-voc,Married-civ-spouse,Wife,Female,<NULL>
33,Masters,<NULL>,Not-in-family,<NULL>,<=50K
37,<NULL>,Divorced,Unmarried,Female,<=50K
53,<NULL>,Never-married,Unmarried,Female,<NULL>
27,Bachelors,Never-married,Not-in-family,Female,<=50K
47,HS-grad,Married-civ-spouse,Husband,Male,>50K
42,Assoc-acdm,Married-civ-spouse,Husband,<NULL>,<NULL>
<NULL>,Some-college,Never-married,Not-in-family,<NULL>,<NULL>
58,<NULL>,Married-civ-spouse,Husband,<NULL>,<=50K
20,HS-grad,Never-married,<NULL>,<NULL>,<=50K
19,HS-grad,<NULL>,<NULL>,Male,<NULL>
39,<NULL>,Married-civ-spouse,Husband,Male,<=50K
51,HS-grad,Divorced,Not-in-family,<NULL>,<=50K
<NULL>,HS-grad,<NULL>,Not-in-family,Female,<=50K
53,Some-college,Never-married,Not-in-family,Female,<NULL>
50,Some-college,Married-civ-spouse,Husband,<NULL>,<=50K
36,HS-grad,Divorced,Not-in-family,Male,<NULL>
30,<NULL>,<NULL>,Not-in-family,Female,<=50K
30,<NULL>,<NULL>,Unmarried,Female,<NULL>
50,HS-grad,Married-civ-spouse,<NULL>,Male,<NULL>
<NULL>,7th-8th,Widowed,Not-in-family,Female,<NULL>
<NULL>,<NULL>,Married-civ-spouse,Husband,<NULL>,<NULL>
24,Some-college,<NULL>,<NULL>,<NULL>,<NULL>
26,HS-grad,<NULL>,<NULL>,Male,<NULL>
56,Prof-school,Married-civ-spouse,Husband,Male,<NULL>
50,<NULL>,Married-civ-spouse,Husband,<NULL>,>50K
22,<NULL>,Married-civ-spouse,Husband,<NULL>,<=50K
23,<NULL>,Never-married,Not-in-family,Female,<NULL>
51,HS-grad,Married-civ-spouse,<NULL>,<NULL>,<NULL>
58,10th,Married-civ-spouse,<NULL>,Male,<=50K
38,<NULL>,Married-civ-spouse,Wife,<NULL>,<=50K
45,<NULL>,Married-civ-spouse,<NULL>,Male,>50K
55,HS-grad,Widowed,Not-in-family,Male,<NULL>
45,<NULL>,Married-civ-spouse,Husband,Male,<NULL>
42,<NULL>,<NULL>,Not-in-family,Male,<=50K
44,Bachelors,Married-civ-spouse,Husband,Male,>50K
60,Bachelors,Married-civ-spouse,<NULL>,<NULL>,>50K
27,Some-college,<NULL>,Not-in-family,<NULL>,<=50K
25,Some-college,Married-civ-spouse,Husband,Male,<NULL>
61,Bachelors,<NULL>,Not-in-family,<NULL>,<NULL>
<NULL>,HS-grad,Married-civ-spouse,Husband,<NULL>,<NULL>
44,<NULL>,<NULL>,Not-in-family,Male,<=50K
63,7th-8th,Widowed,<NULL>,<NULL>,<=50K
46,Masters,Never-married,Not-in-family,Female,<=50K
<NULL>,Some-college,Married-civ-spouse,Husband,<NULL>,<NULL>
37,Some-college,<NULL>,Not-in-family,Male,<=50K
43,HS-grad,Separated,Unmarried,Female,<NULL>
46,<NULL>,Married-civ-spouse,Husband,Male,>50K
<NULL>,<NULL>,Married-civ-spouse,Wife,<NULL>,<=50K
61,<NULL>,Married-spouse-absent,Not-in-family,Female,<=50K
53,HS-grad,Married-civ-spouse,Husband,Male,<NULL>
79,7th-8th,Married-civ-spouse,<NULL>,<NULL>,<NULL>
44,HS-grad,Never-married,Not-in-family,Male,<=50K
54,<NULL>,Married-civ-spouse,Husband,<NULL>,<=50K
22,Some-college,Never-married,Own-child,<NULL>,<NULL>
47,HS-grad,Married-civ-spouse,Husband,Male,>50K
18,HS-grad,<NULL>,<NULL>,Female,<NULL>
25,<NULL>,Married-civ-spouse,Husband,Male,<NULL>
24,<NULL>,Never-married,Own-child,Female,<NULL>
37,<NULL>,Married-civ-spouse,Husband,<NULL>,>50K
51,Some-college,Divorced,Unmarried,<NULL>,<NULL>
35,HS-grad,Married-civ-spouse,<NULL>,Male,<NULL>
59,Some-college,Never-married,Own-child,Female,<NULL>
46,Some-college,Married-spouse-absent,Not-in-family,Male,<=50K
45,Assoc-voc,Married-civ-spouse,Husband,<NULL>,<NULL>
19,HS-grad,Never-married,Own-child,Male,<NULL>
22,HS-grad,Never-married,Own-child,Female,<=50K
41,Bachelors,Married-civ-spouse,<NULL>,Male,<NULL>
33,HS-grad,Married-civ-spouse,Husband,Male,<=50K
<NULL>,HS-grad,Never-married,Not-in-family,Female,<=50K
22,Some-college,Married-civ-spouse,<NULL>,<NULL>,<=50K
29,HS-grad,Married-civ-spouse,Husband,<NULL>,>50K
22,HS-grad,Never-married,<NULL>,Female,<=50K
34,<NULL>,<NULL>,Husband,Male,<NULL>
23,<NULL>,<NULL>,Own-child,Male,<NULL>
20,HS-grad,<NULL>,<NULL>,Male,<NULL>
25,Bachelors,Never-married,Not-in-family,<NULL>,<=50K
59,HS-grad,Married-civ-spouse,<NULL>,Male,<NULL>
44,Some-college,Married-civ-spouse,Husband,Male,<NULL>
55,<NULL>,Married-civ-spouse,Husband,Male,<=50K
<NULL>,Some-college,Widowed,Not-in-family,Female,<=50K
42,Masters,Married-civ-spouse,Husband,Male,>50K
47,HS-grad,Married-civ-spouse,Husband,<NULL>,>50K
42,Some-college,<NULL>,Husband,<NULL>,<=50K
45,Some-college,Married-civ-spouse,Husband,Male,<=50K
23,HS-grad,Married-civ-spouse,<NULL>,Male,<=50K
60,<NULL>,Married-civ-spouse,Husband,<NULL>,<=50K
23,Some-college,Never-married,Not-in-family,Male,<=50K
52,HS-grad,Married-civ-spouse,Husband,Male,<NULL>
49,<NULL>,Married-civ-spouse,Husband,Male,>50K
<NULL>,Some-college,Never-married,Own-child,<NULL>,<=50K
20,HS-grad,Never-married,Not-in-family,Female,<=50K
23,HS-grad,Never-married,<NULL>,<NULL>,<=50K
30,Some-college,Divorced,<NULL>,Male,<NULL>
45,<NULL>,Married-civ-spouse,Husband,Male,>50K
<NULL>,Prof-school,Widowed,Not-in-family,Male,<NULL>
17,<NULL>,<NULL>,<NULL>,<NULL>,<=50K
22,<NULL>,Never-married,Not-in-family,<NULL>,<NULL>
25,Bachelors,Never-married,Own-child,Male,<NULL>
52,Some-college,Married-civ-spouse,Husband,Male,>50K
40,<NULL>,<NULL>,Wife,Female,>50K
18,10th,Never-married,Own-child,Male,<NULL>
58,HS-grad,<NULL>,Husband,Male,<NULL>
<NULL>,HS-grad,Married-civ-spouse,<NULL>,<NULL>,<NULL>
59,10th,<NULL>,Husband,<NULL>,<=50K
29,<NULL>,Never-married,Not-in-family,Female,<=50K
26,<NULL>,<NULL>,Unmarried,Female,<=50K
39,Bachelors,<NULL>,Unmarried,Female,<=50K
33,Bachelors,Married-civ-spouse,Husband,Male,>50K
21,Some-college,Never-married,Own-child,<NULL>,<NULL>
22,<NULL>,Never-married,Own-child,Male,<NULL>
25,<NULL>,Married-civ-spouse,<NULL>,Male,<=50K
19,<NULL>,Never-married,<NULL>,Female,<=50K
44,<NULL>,Separated,<NULL>,Female,<=50K
35,HS-grad,Divorced,Own-child,Female,<=50K
40,HS-grad,Married-civ-spouse,Husband,Male,<NULL>
19,<NULL>,Never-married,Own-child,Female,<NULL>
<NULL>,HS-grad,Married-civ-spouse,<NULL>,Male,>50K
32,<NULL>,Married-civ-spouse,Husband,Male,<=50K
52,<NULL>,Divorced,Not-in-family,Male,<NULL>
36,HS-grad,Married-civ-spouse,<NULL>,<NULL>,<=50K
38,Some-college,Divorced,<NULL>,<NULL>,<=50K
57,Bachelors,<NULL>,Not-in-family,<NULL>,<=50K
22,Some-college,<NULL>,Not-in-family,<NULL>,<=50K
80,HS-grad,Married-civ-spouse,Husband,<NULL>,<NULL>
20,Some-college,Never-married,Own-child,Female,<=50K
40,11th,<NULL>,Not-in-family,Male,<=50K
36,Bachelors,Married-civ-spouse,<NULL>,Male,<NULL>
27,<NULL>,Divorced,Unmarried,Female,<=50K
52,<NULL>,<NULL>,<NULL>,Female,<=50K
43,HS-grad,Separated,Unmarried,<NULL>,<NULL>
35,<NULL>,Married-civ-spouse,Husband,<NULL>,<=50K
29,<NULL>,Married-civ-spouse,Husband,<NULL>,<=50K
27,<NULL>,Never-married,Own-child,Male,<NULL>
24,<NULL>,Married-civ-spouse,Wife,Female,<=50K
49,<NULL>,<NULL>,<NULL>,Male,<NULL>
26,Some-college,<NULL>,Not-in-family,<NULL>,<NULL>
47,HS-grad,Divorced,Not-in-family,Male,<NULL>
20,<NULL>,Never-married,Own-child,<NULL>,<NULL>
19,HS-grad,Never-married,Own-child,Male,<=50K
34,Masters,<NULL>,<NULL>,<NULL>,<NULL>
<NULL>,HS-grad,<NULL>,Own-child,<NULL>,<=50K
23,11th,Separated,<NULL>,Male,<=50K
25,<NULL>,Never-married,Not-in-family,Male,<NULL>
21,<NULL>,Never-married,<NULL>,<NULL>,<NULL>
<NULL>,HS-grad,<NULL>,Own-child,Male,<=50K
63,Some-college,Married-civ-spouse,Husband,<NULL>,<=50K
25,Bachelors,Never-married,Not-in-family,<NULL>,<=50K
28,<NULL>,Never-married,Own-child,Female,<NULL>
39,<NULL>,Never-married,Not-in-family,<NULL>,>50K
28,<NULL>,Never-married,Not-in-family,Female,<=50K
30,<NULL>,<NULL>,<NULL>,Male,<NULL>
41,Assoc-voc,Divorced,Unmarried,Female,<=50K
52,<NULL>,Divorced,Not-in-family,<NULL>,<NULL>
36,<NULL>,Married-civ-spouse,Husband,Male,<=50K
47,Bachelors,<NULL>,Husband,<NULL>,>50K
27,9th,Never-married,Own-child,<NULL>,<NULL>
32,Some-college,<NULL>,Wife,Female,<NULL>
52,<NULL>,Married-civ-spouse,Husband,<NULL>,<NULL>
50,HS-grad,Married-civ-spouse,<NULL>,<NULL>,<NULL>
21,Some-college,Never-married,Other-relative,<NULL>,<NULL>
60,<NULL>,Divorced,Unmarried,Female,<NULL>
47,<NULL>,Married-civ-spouse,Husband,Male,<=50K
54,<NULL>,Married-civ-spouse,Husband,<NULL>,<NULL>
32,Masters,Never-married,Not-in-family,<NULL>,<=50K
61,Some-college,<NULL>,Husband,<NULL>,<=50K
21,<NULL>,Never-married,<NULL>,<NULL>,<=50K
29,<NULL>,<NULL>,Other-relative,Male,<NULL>
36,<NULL>,Never-married,Unmarried,Female,<=50K
38,HS-grad,Married-civ-spouse,Husband,Male,<=50K
<NULL>,10th,Widowed,<NULL>,<NULL>,<NULL>
43,Some-college,Married-civ-spouse,Husband,<NULL>,<NULL>
19,<NULL>,<NULL>,<NULL>,Male,<NULL>
42,Bachelors,Married-civ-spouse,<NULL>,Male,<NULL>
33,<NULL>,Married-civ-spouse,<NULL>,Male,<=50K
47,<NULL>,Married-civ-spouse,Wife,Female,<=50K
51,HS-grad,Married-civ-spouse,Husband,<NULL>,<NULL>
28,Some-college,Never-married,<NULL>,Male,<=50K
61,Some-college,Divorced,Unmarried,<NULL>,<=50K
23,<NULL>,<NULL>,Not-in-family,<NULL>,<=50K
31,9th,Married-civ-spouse,Husband,<NULL>,<NULL>
38,11th,Divorced,Not-in-family,Male,<NULL>
21,<NULL>,Never-married,Other-relative,<NULL>,<NULL>
22,HS-grad,Never-married,Own-child,<NULL>,<NULL>
35,<NULL>,Married-civ-spouse,Husband,Male,<NULL>
<NULL>,Bachelors,Married-civ-spouse,Husband,Male,>50K
40,HS-grad,<NULL>,<NULL>,<NULL>,>50K
<NULL>,HS-grad,Married-civ-spouse,<NULL>,Male,<NULL>
<NULL>,HS-grad,Married-civ-spouse,Husband,<NULL>,<=50K
<NULL>,HS-grad,Never-married,Not-in-family,<NULL>,<=50K
<NULL>,HS-grad,Married-civ-spouse,Husband,Male,<NULL>
31,HS-grad,<NULL>,Other-relative,Male,<=50K
<NULL>,HS-grad,Separated,Not-in-family,Female,<=50K
<NULL>,<NULL>,Divorced,Not-in-family,<NULL>,<NULL>
32,<NULL>,Divorced,Not-in-family,Male,>50K
<NULL>,Bachelors,Never-married,<NULL>,<NULL>,>50K
19,<NULL>,Never-married,Not-in-family,<NULL>,<NULL>
46,11th,Divorced,Unmarried,Female,<=50K
49,Doctorate,Married-civ-spouse,Husband,<NULL>,<NULL>
31,10th,Never-married,Not-in-family,Female,<NULL>
45,Bachelors,Married-civ-spouse,Husband,<NULL>,>50K
41,<NULL>,Married-civ-spouse,Husband,<NULL>,<NULL>
22,<NULL>,Never-married,Own-child,Female,<NULL>
25,<NULL>,<NULL>,Not-in-family,<NULL>,<NULL>
46,Prof-school,Separated,<NULL>,Male,>50K
44,<NULL>,Married-civ-spouse,Husband,<NULL>,<NULL>
25,HS-grad,Married-civ-spouse,Husband,Male,<=50K
30,<NULL>,Never-married,Not-in-family,Male,<NULL>
<NULL>,Bachelors,Married-civ-spouse,Husband,Male,<NULL>
34,Bachelors,Married-civ-spouse,Husband,<NULL>,>50K
34,HS-grad,Never-married,Not-in-family,Male,<NULL>
30,<NULL>,Married-civ-spouse,<NULL>,<NULL>,>50K
21,Assoc-voc,<NULL>,Own-child,<NULL>,<=50K
27,Bachelors,<NULL>,Not-in-family,<NULL>,<=50K
29,Some-college,Never-married,Own-child,<NULL>,<=50K
60,Some-college,<NULL>,Husband,Male,>50K
<NULL>,Masters,Married-civ-spouse,Husband,Male,<NULL>
27,Masters,Never-married,Own-child,Female,<NULL>
57,Some-college,Married-civ-spouse,<NULL>,Male,<NULL>
24,1st-4th,Married-civ-spouse,Own-child,Female,<NULL>
<NULL>,Some-college,Divorced,<NULL>,Male,<NULL>
29,Bachelors,Married-civ-spouse,Husband,<NULL>,<NULL>
34,Bachelors,Married-civ-spouse,Husband,<NULL>,<=50K
27,<NULL>,Never-married,Not-in-family,<NULL>,<=50K
31,Assoc-voc,Divorced,Unmarried,<NULL>,<NULL>
31,Bachelors,<NULL>,Husband,<NULL>,<NULL>
55,Some-college,Divorced,Unmarried,Female,<NULL>
64,HS-grad,Married-civ-spouse,Husband,Male,<NULL>
20,HS-grad,Never-married,<NULL>,<NULL>,<=50K
44,HS-grad,Married-civ-spouse,Husband,Male,<NULL>
35,11th,<NULL>,Not-in-family,Male,<NULL>
<NULL>,Some-college,Divorced,Not-in-family,<NULL>,<NULL>
38,<NULL>,Divorced,Own-child,Female,<NULL>
21,<NULL>,Never-married,<NULL>,<NULL>,<NULL>
64,Bachelors,Married-civ-spouse,Husband,Male,>50K
<NULL>,<NULL>,Never-married,Not-in-family,<NULL>,<=50K
