age,education,marital-status,relationship,sex,income
36.0, HS-grad, Married-civ-spouse,<NULL>, Male, >50K
28.0, HS-grad, Married-civ-spouse, Husband,<NULL>, <=50K
39.0, Masters, Married-civ-spouse, Husband,<NULL>,<NULL>
49.0,<NULL>, Never-married, Not-in-family,<NULL>, <=50K
<NULL>, HS-grad, Married-civ-spouse,<NULL>, Male,<NULL>
61.0, Some-college, Married-civ-spouse, Husband, Male,<NULL>
48.0, HS-grad, Married-civ-spouse, Husband,<NULL>,<NULL>
55.0, HS-grad, Married-spouse-absent,<NULL>,<NULL>, <=50K
18.0, Some-college,<NULL>,<NULL>,<NULL>,<NULL>
20.0, HS-grad,<NULL>, Other-relative, Male,<NULL>
49.0,<NULL>,<NULL>, Husband,<NULL>, <=50K
27.0, HS-grad, Married-civ-spouse, Husband,<NULL>, <=50K
37.0, 10th, Divorced, Unmarried,<NULL>, <=50K
32.0,<NULL>, Married-civ-spouse,<NULL>, Male,<NULL>
33.0, Doctorate, Married-civ-spouse, Husband, Male,<NULL>
47.0, Assoc-voc, Married-civ-spouse, Husband,<NULL>,<NULL>
34.0, HS-grad, Married-civ-spouse, Husband, Male,<NULL>
61.0, HS-grad, Divorced, Other-relative, Female, <=50K
25.0, HS-grad, Never-married, Own-child,<NULL>, <=50K
26.0, Assoc-acdm,<NULL>, Own-child,<NULL>,<NULL>
18.0, HS-grad,<NULL>, Own-child, Female,<NULL>
35.0, HS-grad,<NULL>, Husband,<NULL>, <=50K
36.0, HS-grad, Divorced,<NULL>, Female, <=50K
56.0,<NULL>,<NULL>, Husband, Male, >50K
40.0, Assoc-voc, Never-married, Not-in-family,<NULL>, <=50K
24.0, 12th,<NULL>, Own-child,<NULL>,<NULL>
66.0, HS-grad, Widowed, Not-in-family, Female, >50K
42.0,<NULL>, Married-civ-spouse, Wife,<NULL>, <=50K
28.0,<NULL>, Never-married, Own-child,<NULL>, <=50K
39.0, Some-college, Divorced, Unmarried, Female, <=50K
65.0, Assoc-voc, Married-civ-spouse, Husband,<NULL>, <=50K
20.0,<NULL>, Never-married, Own-child, Female,<NULL>
52.0, HS-grad, Married-civ-spouse, Husband, Male, >50K
24.0, Some-college, Never-married,<NULL>,<NULL>, >50K
39.0, Some-college, Divorced, Not-in-family,<NULL>,<NULL>
18.0, HS-grad,<NULL>,<NULL>,<NULL>, <=50K
49.0, 7th-8th,<NULL>, Wife,<NULL>, <=50K
21.0, Some-college, Never-married, Own-child, Male, <=50K
35.0, HS-grad, Married-civ-spouse,<NULL>, Male, <=50K
38.0,<NULL>, Married-civ-spouse, Husband,<NULL>, >50K
55.0, HS-grad, Married-civ-spouse, Husband, Male, <=50K
27.0, 10th, Married-civ-spouse, Other-relative, Male,<NULL>
34.0,<NULL>, Separated, Unmarried, Female,<NULL>
54.0, Some-college, Never-married, Not-in-family, Female, <=50K
38.0, HS-grad,<NULL>, Unmarried,<NULL>,<NULL>
32.0,<NULL>, Divorced,<NULL>, Female,<NULL>
33.0, Some-college, Separated, Not-in-family,<NULL>, <=50K
<NULL>, Assoc-acdm, Married-civ-spouse,<NULL>,<NULL>, <=50K
<NULL>, Masters, Married-civ-spouse, Husband,<NULL>,<NULL>
<NULL>,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
48.0, Masters, Married-civ-spouse, Husband,<NULL>,<NULL>
23.0, Some-college, Never-married, Own-child,<NULL>,<NULL>
48.0, 7th-8th, Married-spouse-absent, Unmarried, Male, <=50K
67.0, HS-grad, Married-civ-spouse, Husband,<NULL>, >50K
36.0, Prof-school, Married-civ-spouse,<NULL>, Male,<NULL>
25.0, Bachelors,<NULL>, Not-in-family,<NULL>,<NULL>
43.0,<NULL>,<NULL>, Husband, Male,<NULL>
27.0, Assoc-acdm, Never-married, Not-in-family,<NULL>, <=50K
56.0, 1st-4th, Separated, Unmarried,<NULL>, <=50K
54.0, Some-college, Married-civ-spouse, Husband, Male, <=50K
39.0, HS-grad,<NULL>,<NULL>, Male, >50K
60.0, HS-grad, Married-civ-spouse, Wife, Female, <=50K
27.0, Some-college, Never-married, Not-in-family,<NULL>, <=50K
21.0, Some-college, Never-married, Own-child,<NULL>, <=50K
<NULL>, Some-college, Never-married, Own-child, Female, <=50K
31.0,<NULL>, Married-civ-spouse, Husband,<NULL>, <=50K
22.0, 10th, Never-married, Own-child, Male,<NULL>
26.0, Bachelors,<NULL>, Not-in-family,<NULL>,<NULL>
45.0,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
33.0, HS-grad, Never-married, Other-relative, Male, <=50K
55.0,<NULL>, Married-civ-spouse, Husband,<NULL>,<NULL>
29.0, 9th, Divorced,<NULL>, Female,<NULL>
72.0, HS-grad,<NULL>, Not-in-family, Female,<NULL>
35.0, HS-grad, Married-civ-spouse, Husband,<NULL>,<NULL>
53.0,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
40.0, Some-college, Never-married, Own-child,<NULL>,<NULL>
20.0,<NULL>, Never-married, Own-child, Male, <=50K
69.0, HS-grad, Widowed, Unmarried, Female, <=50K
41.0, HS-grad,<NULL>,<NULL>, Female,<NULL>
45.0, Masters, Married-civ-spouse, Husband, Male, >50K
27.0,<NULL>, Married-civ-spouse, Husband, Male, <=50K
<NULL>, Prof-school, Married-civ-spouse, Husband, Male, >50K
55.0, Some-college, Married-civ-spouse, Husband,<NULL>, <=50K
31.0,<NULL>, Married-civ-spouse, Husband, Male, >50K
45.0, Some-college, Divorced, Not-in-family,<NULL>, <=50K
64.0, HS-grad, Married-civ-spouse, Husband,<NULL>,<NULL>
38.0,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
17.0, 10th, Never-married,<NULL>, Male, <=50K
<NULL>, HS-grad, Married-civ-spouse,<NULL>, Female,<NULL>
22.0, 12th, Married-spouse-absent, Unmarried,<NULL>, <=50K
23.0, Some-college,<NULL>, Own-child, Female, <=50K
25.0,<NULL>, Never-married, Unmarried,<NULL>,<NULL>
33.0, Bachelors, Married-civ-spouse, Husband,<NULL>, >50K
31.0, HS-grad, Married-civ-spouse,<NULL>,<NULL>,<NULL>
37.0,<NULL>, Never-married, Unmarried, Female, <=50K
53.0,<NULL>, Separated,<NULL>, Female, <=50K
28.0, Some-college,<NULL>, Own-child, Male,<NULL>
33.0,<NULL>,<NULL>,<NULL>,<NULL>, >50K
41.0, HS-grad, Married-civ-spouse,<NULL>, Male, <=50K
61.0, Bachelors,<NULL>,<NULL>,<NULL>, <=50K
25.0, Some-college, Never-married,<NULL>,<NULL>,<NULL>
20.0,<NULL>, Never-married, Own-child, Male, <=50K
35.0,<NULL>,<NULL>, Unmarried,<NULL>,<NULL>
64.0,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
28.0,<NULL>, Married-civ-spouse, Husband,<NULL>, <=50K
<NULL>, Some-college,<NULL>,<NULL>,<NULL>, >50K
53.0, HS-grad, Divorced, Unmarried, Male,<NULL>
28.0, HS-grad, Never-married, Not-in-family, Female,<NULL>
38.0, Some-college,<NULL>, Unmarried, Female,<NULL>
25.0, Bachelors, Never-married, Not-in-family, Male,<NULL>
<NULL>, Some-college, Never-married, Not-in-family,<NULL>,<NULL>
<NULL>,<NULL>, Never-married, Not-in-family, Female,<NULL>
27.0, Bachelors, Never-married, Not-in-family, Male,<NULL>
55.0,<NULL>, Married-civ-spouse, Other-relative, Female,<NULL>
52.0, Masters, Married-civ-spouse, Wife, Female,<NULL>
21.0, Some-college, Never-married, Own-child, Female, <=50K
<NULL>, HS-grad, Never-married, Own-child, Female,<NULL>
47.0, HS-grad,<NULL>, Not-in-family, Female, <=50K
<NULL>, 10th,<NULL>, Other-relative, Male, <=50K
<NULL>,<NULL>, Married-civ-spouse,<NULL>,<NULL>, >50K
26.0,<NULL>,<NULL>, Not-in-family,<NULL>, <=50K
27.0, HS-grad, Married-civ-spouse,<NULL>, Male,<NULL>
57.0, 9th, Married-civ-spouse, Husband, Male, <=50K
18.0,<NULL>, Never-married,<NULL>,<NULL>, <=50K
30.0, Bachelors, Never-married, Not-in-family, Male, <=50K
34.0, Bachelors, Divorced, Unmarried,<NULL>, <=50K
40.0,<NULL>, Married-civ-spouse,<NULL>, Male,<NULL>
60.0, HS-grad, Divorced, Unmarried, Female, <=50K
25.0,<NULL>, Married-civ-spouse, Husband, Male, >50K
39.0,<NULL>, Married-civ-spouse, Husband, Male, <=50K
48.0, HS-grad, Married-civ-spouse, Wife, Female,<NULL>
27.0, Some-college,<NULL>, Husband, Male,<NULL>
33.0, HS-grad, Divorced, Not-in-family, Male,<NULL>
65.0, HS-grad,<NULL>, Husband,<NULL>,<NULL>
52.0, HS-grad, Married-civ-spouse, Husband, Male, >50K
27.0,<NULL>,<NULL>, Own-child, Male,<NULL>
32.0, Some-college,<NULL>,<NULL>,<NULL>, <=50K
45.0, Some-college, Separated, Unmarried,<NULL>,<NULL>
18.0, 11th, Never-married,<NULL>, Male, <=50K
27.0, Bachelors, Never-married, Not-in-family, Male, <=50K
57.0, Some-college, Married-civ-spouse,<NULL>, Female, <=50K
44.0,<NULL>, Divorced, Unmarried,<NULL>,<NULL>
30.0, Masters, Married-civ-spouse, Husband, Male, >50K
26.0, Some-college, Divorced, Not-in-family, Female,<NULL>
28.0, Some-college, Married-civ-spouse, Husband,<NULL>, >50K
<NULL>, HS-grad, Married-civ-spouse, Husband, Male, >50K
49.0, HS-grad,<NULL>,<NULL>, Male, <=50K
33.0, Masters, Married-civ-spouse, Husband,<NULL>,<NULL>
50.0, Assoc-acdm, Married-civ-spouse,<NULL>,<NULL>,<NULL>
53.0,<NULL>, Married-civ-spouse, Husband, Male, <=50K
33.0, HS-grad, Married-civ-spouse, Husband,<NULL>, >50K
22.0, Some-college, Never-married,<NULL>, Male, <=50K
45.0,<NULL>, Divorced, Not-in-family, Male,<NULL>
26.0, Some-college, Never-married, Not-in-family,<NULL>,<NULL>
<NULL>,<NULL>, Separated, Own-child,<NULL>,<NULL>
47.0,<NULL>,<NULL>, Husband,<NULL>,<NULL>
52.0,<NULL>, Married-civ-spouse, Husband, Male, >50K
57.0, HS-grad, Widowed, Not-in-family, Female,<NULL>
21.0,<NULL>, Never-married, Own-child,<NULL>, <=50K
58.0, HS-grad, Divorced, Unmarried, Female, <=50K
50.0,<NULL>,<NULL>, Not-in-family, Female,<NULL>
33.0, Some-college,<NULL>,<NULL>,<NULL>, <=50K
34.0,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
<NULL>, Some-college, Never-married, Own-child,<NULL>, <=50K
37.0, Masters, Married-civ-spouse, Husband, Male, >50K
57.0, Assoc-acdm, Divorced, Not-in-family,<NULL>, <=50K
57.0,<NULL>,<NULL>, Husband, Male,<NULL>
<NULL>, Assoc-acdm, Never-married, Own-child, Female,<NULL>
40.0, Some-college, Divorced, Not-in-family, Male,<NULL>
23.0, Some-college, Separated, Not-in-family, Male,<NULL>
<NULL>,<NULL>, Married-civ-spouse, Husband,<NULL>,<NULL>
38.0,<NULL>, Married-civ-spouse, Husband,<NULL>,<NULL>
32.0, Some-college, Married-civ-spouse, Husband,<NULL>, >50K
22.0,<NULL>, Never-married, Not-in-family, Female, <=50K
27.0,<NULL>, Never-married, Not-in-family,<NULL>,<NULL>
42.0, 5th-6th,<NULL>, Husband, Male,<NULL>
36.0, HS-grad, Never-married, Not-in-family,<NULL>,<NULL>
22.0, HS-grad, Married-civ-spouse,<NULL>, Male, <=50K
40.0, 9th,<NULL>, Not-in-family, Male,<NULL>
26.0,<NULL>, Married-civ-spouse,<NULL>, Male, <=50K
46.0, HS-grad,<NULL>,<NULL>, Male, <=50K
28.0,<NULL>, Married-civ-spouse, Not-in-family,<NULL>, >50K
46.0, Bachelors, Never-married, Not-in-family,<NULL>,<NULL>
<NULL>, HS-grad, Divorced,<NULL>,<NULL>, <=50K
76.0, Some-college, Divorced, Not-in-family,<NULL>,<NULL>
27.0,<NULL>, Never-married,<NULL>,<NULL>, <=50K
50.0, HS-grad, Married-civ-spouse, Husband,<NULL>, >50K
75.0, HS-grad, Married-civ-spouse,<NULL>,<NULL>,<NULL>
42.0,<NULL>, Married-civ-spouse, Husband, Male, >50K
36.0, Masters, Never-married, Not-in-family,<NULL>, <=50K
51.0, HS-grad, Married-civ-spouse,<NULL>, Male, <=50K
<NULL>, Prof-school, Married-civ-spouse, Husband,<NULL>, >50K
44.0, Bachelors,<NULL>, Husband, Male,<NULL>
20.0, Some-college,<NULL>,<NULL>,<NULL>, <=50K
60.0, 5th-6th, Married-civ-spouse, Husband,<NULL>, <=50K
47.0, Bachelors, Married-civ-spouse, Husband, Male,<NULL>
73.0, 11th, Married-civ-spouse, Husband,<NULL>,<NULL>
27.0, HS-grad,<NULL>, Husband, Male,<NULL>
50.0, HS-grad, Married-civ-spouse, Husband,<NULL>, >50K
<NULL>,<NULL>, Married-civ-spouse,<NULL>, Male, <=50K
31.0,<NULL>,<NULL>, Own-child, Male, <=50K
45.0,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
57.0, HS-grad, Married-civ-spouse, Husband, Male, >50K
<NULL>,<NULL>,<NULL>, Husband, Male, <=50K
19.0,<NULL>,<NULL>, Own-child, Female,<NULL>
25.0, HS-grad, Never-married, Own-child, Male, <=50K
39.0, Bachelors, Married-civ-spouse, Wife, Female, >50K
28.0, HS-grad, Married-civ-spouse, Husband, Male, >50K
48.0,<NULL>,<NULL>, Unmarried, Female,<NULL>
38.0, HS-grad, Married-civ-spouse, Husband, Male, <=50K
53.0,<NULL>, Married-civ-spouse, Wife,<NULL>,<NULL>
19.0, HS-grad,<NULL>,<NULL>,<NULL>, <=50K
41.0,<NULL>, Married-civ-spouse, Wife,<NULL>,<NULL>
23.0, Assoc-acdm, Never-married,<NULL>, Female, <=50K
<NULL>, HS-grad, Never-married, Not-in-family,<NULL>,<NULL>
35.0, Some-college, Divorced, Not-in-family,<NULL>, <=50K
21.0,<NULL>, Never-married, Not-in-family,<NULL>, <=50K
24.0, Bachelors, Never-married, Own-child, Male,<NULL>
34.0, HS-grad, Married-civ-spouse, Husband,<NULL>, <=50K
29.0, Bachelors, Married-civ-spouse, Wife, Female, >50K
24.0,<NULL>, Never-married, Not-in-family,<NULL>, <=50K
55.0,<NULL>, Widowed, Not-in-family, Female, <=50K
28.0, HS-grad, Married-spouse-absent, Own-child,<NULL>, <=50K
46.0,<NULL>, Never-married, Own-child, Male,<NULL>
38.0,<NULL>, Married-civ-spouse,<NULL>, Male,<NULL>
29.0, Some-college, Divorced, Not-in-family, Female,<NULL>
35.0, Bachelors, Married-civ-spouse, Husband, Male,<NULL>
<NULL>, HS-grad, Never-married, Not-in-family,<NULL>, <=50K
41.0, Doctorate, Married-civ-spouse,<NULL>,<NULL>, >50K
40.0, HS-grad, Married-civ-spouse, Husband,<NULL>, <=50K
30.0, HS-grad, Divorced, Own-child, Female, <=50K
72.0, 11th,<NULL>, Not-in-family, Female,<NULL>
17.0, 11th, Never-married, Own-child, Male, <=50K
46.0, HS-grad, Married-civ-spouse,<NULL>,<NULL>,<NULL>
38.0,<NULL>, Never-married,<NULL>, Male,<NULL>
36.0, Bachelors, Never-married,<NULL>, Female, <=50K
<NULL>,<NULL>, Never-married,<NULL>,<NULL>, <=50K
28.0, HS-grad, Divorced, Unmarried, Female,<NULL>
28.0,<NULL>, Married-civ-spouse, Husband,<NULL>, <=50K
60.0,<NULL>, Married-civ-spouse, Husband, Male, >50K
42.0, Some-college, Married-civ-spouse,<NULL>,<NULL>, >50K
48.0, Bachelors, Married-civ-spouse,<NULL>,<NULL>, >50K
<NULL>, HS-grad, Married-civ-spouse, Husband, Male, <=50K
32.0,<NULL>,<NULL>, Not-in-family, Male,<NULL>
55.0, Some-college, Married-civ-spouse, Husband, Male,<NULL>
30.0,<NULL>,<NULL>,<NULL>,<NULL>, <=50K
68.0,<NULL>, Widowed,<NULL>, Female,<NULL>
45.0, HS-grad, Divorced,<NULL>, Female, <=50K
26.0,<NULL>, Divorced, Own-child, Female, <=50K
22.0, Some-college, Never-married,<NULL>, Female,<NULL>
22.0, Some-college,<NULL>, Own-child, Male, <=50K
36.0, Some-college,<NULL>, Husband,<NULL>, >50K
52.0, 7th-8th, Never-married, Not-in-family, Female, <=50K
68.0, Prof-school, Widowed, Unmarried, Female, <=50K
26.0, Bachelors,<NULL>, Wife,<NULL>, >50K
52.0,<NULL>, Divorced,<NULL>, Male,<NULL>
46.0, HS-grad, Married-civ-spouse,<NULL>,<NULL>,<NULL>
<NULL>,<NULL>, Married-civ-spouse,<NULL>, Male, >50K
17.0, 11th, Never-married, Own-child, Female, <=50K
29.0, Bachelors, Married-civ-spouse, Own-child, Male, <=50K
<NULL>, Some-college, Married-civ-spouse, Husband, Male,<NULL>
45.0, Some-college,<NULL>,<NULL>, Female,<NULL>
57.0, Some-college, Divorced,<NULL>, Female, >50K
30.0, Bachelors, Married-civ-spouse, Husband, Male,<NULL>
46.0, HS-grad, Married-civ-spouse, Husband, Male, >50K
45.0, Assoc-acdm, Married-civ-spouse, Husband, Male, <=50K
59.0, Some-college, Married-civ-spouse, Husband, Male, >50K
40.0, Assoc-acdm, Married-civ-spouse, Husband,<NULL>, <=50K
38.0,<NULL>, Divorced, Unmarried, Female, <=50K
22.0, Some-college, Never-married, Own-child,<NULL>,<NULL>
59.0, 7th-8th, Married-civ-spouse, Husband, Male,<NULL>
36.0, Some-college,<NULL>,<NULL>, Male,<NULL>
40.0, 7th-8th, Never-married, Own-child,<NULL>, <=50K
18.0, 10th, Never-married, Other-relative,<NULL>, <=50K
62.0, HS-grad, Married-civ-spouse, Husband, Male, <=50K
63.0, HS-grad, Divorced, Not-in-family,<NULL>,<NULL>
29.0,<NULL>, Never-married,<NULL>,<NULL>,<NULL>
27.0,<NULL>, Married-civ-spouse, Wife,<NULL>, >50K
47.0, Doctorate,<NULL>, Unmarried,<NULL>,<NULL>
20.0, HS-grad, Never-married, Own-child, Male,<NULL>
<NULL>, Assoc-acdm,<NULL>,<NULL>, Male,<NULL>
29.0,<NULL>, Married-civ-spouse, Husband,<NULL>,<NULL>
22.0, HS-grad, Never-married, Not-in-family, Female,<NULL>
42.0, Assoc-acdm, Widowed, Unmarried,<NULL>, <=50K
36.0, Assoc-voc, Divorced, Not-in-family, Male,<NULL>
60.0, 10th,<NULL>, Not-in-family, Female, <=50K
41.0, HS-grad, Separated, Not-in-family, Female, <=50K
43.0, HS-grad, Married-civ-spouse, Husband, Male,<NULL>
33.0,<NULL>, Married-civ-spouse, Husband,<NULL>, >50K
34.0,<NULL>, Married-civ-spouse, Wife, Female, <=50K
32.0, HS-grad, Never-married,<NULL>,<NULL>,<NULL>
22.0, Some-college, Never-married,<NULL>,<NULL>,<NULL>
52.0, 9th, Widowed, Not-in-family, Female, <=50K
27.0, Assoc-acdm, Never-married, Not-in-family, Male, <=50K
60.0,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
41.0, Bachelors, Married-civ-spouse, Wife,<NULL>, >50K
34.0,<NULL>, Never-married, Not-in-family, Male,<NULL>
30.0,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
35.0, Some-college, Separated, Unmarried, Female,<NULL>
<NULL>,<NULL>,<NULL>,<NULL>, Female, <=50K
64.0,<NULL>, Widowed, Not-in-family, Female, <=50K
17.0, 11th, Never-married, Own-child, Male, <=50K
29.0, Masters,<NULL>, Not-in-family, Male, <=50K
37.0, Assoc-voc, Married-civ-spouse,<NULL>, Male,<NULL>
<NULL>, HS-grad, Married-civ-spouse, Husband, Male, <=50K
30.0, HS-grad, Married-civ-spouse, Husband,<NULL>, <=50K
17.0, 10th, Never-married,<NULL>,<NULL>,<NULL>
29.0, HS-grad, Never-married,<NULL>,<NULL>, <=50K
24.0,<NULL>, Never-married, Own-child, Male, <=50K
27.0, Bachelors,<NULL>, Not-in-family,<NULL>,<NULL>
69.0,<NULL>, Separated, Not-in-family,<NULL>, <=50K
30.0, HS-grad, Married-spouse-absent, Not-in-family,<NULL>, <=50K
29.0,<NULL>, Married-civ-spouse, Husband,<NULL>, <=50K
17.0,<NULL>, Never-married, Own-child, Male, <=50K
<NULL>, 7th-8th, Married-civ-spouse, Husband, Male, <=50K
70.0, 7th-8th, Widowed, Unmarried,<NULL>,<NULL>
32.0,<NULL>,<NULL>, Husband, Male, >50K
21.0,<NULL>, Never-married,<NULL>, Male, <=50K
27.0, HS-grad, Never-married,<NULL>, Male, >50K
27.0, Bachelors, Never-married,<NULL>, Female,<NULL>
19.0, Some-college, Never-married, Own-child,<NULL>,<NULL>
44.0, Masters, Married-civ-spouse,<NULL>,<NULL>,<NULL>
36.0, Some-college,<NULL>, Not-in-family,<NULL>,<NULL>
45.0, Masters,<NULL>, Husband, Male,<NULL>
29.0, Bachelors,<NULL>, Not-in-family, Female, <=50K
34.0,<NULL>, Married-civ-spouse,<NULL>, Male, >50K
28.0, Bachelors, Never-married, Other-relative, Male, <=50K
34.0, 5th-6th, Never-married, Own-child,<NULL>, <=50K
18.0, HS-grad, Never-married, Own-child,<NULL>,<NULL>
39.0,<NULL>, Divorced, Unmarried, Female,<NULL>
34.0, Some-college,<NULL>, Not-in-family, Male, <=50K
35.0, Masters,<NULL>,<NULL>,<NULL>, <=50K
24.0, HS-grad, Never-married, Own-child, Male,<NULL>
41.0,<NULL>, Married-civ-spouse, Husband,<NULL>, <=50K
50.0, Doctorate,<NULL>, Husband,<NULL>, >50K
<NULL>,<NULL>, Divorced, Not-in-family, Male,<NULL>
35.0, 11th,<NULL>, Not-in-family,<NULL>, <=50K
47.0, Assoc-voc,<NULL>, Husband,<NULL>,<NULL>
43.0,<NULL>, Divorced, Unmarried, Female,<NULL>
35.0, HS-grad, Married-civ-spouse,<NULL>, Male,<NULL>
34.0, Some-college, Never-married,<NULL>, Female, <=50K
<NULL>, HS-grad, Never-married, Own-child, Male,<NULL>
50.0,<NULL>, Divorced, Not-in-family,<NULL>, <=50K
22.0, HS-grad, Never-married, Own-child, Female, <=50K
20.0, HS-grad, Never-married,<NULL>, Male,<NULL>
18.0,<NULL>,<NULL>,<NULL>, Female, <=50K
52.0,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
<NULL>, HS-grad, Married-civ-spouse, Husband,<NULL>,<NULL>
55.0, HS-grad,<NULL>, Not-in-family, Female,<NULL>
17.0,<NULL>,<NULL>, Own-child, Female, <=50K
36.0, Some-college, Widowed,<NULL>,<NULL>,<NULL>
25.0, Bachelors,<NULL>, Husband, Male,<NULL>
39.0,<NULL>, Married-civ-spouse, Husband, Male, >50K
<NULL>,<NULL>, Never-married, Not-in-family, Male,<NULL>
42.0, HS-grad, Divorced,<NULL>, Female, <=50K
22.0,<NULL>, Married-spouse-absent, Not-in-family,<NULL>,<NULL>
57.0, Assoc-voc, Never-married,<NULL>, Male, >50K
34.0, Some-college, Never-married, Not-in-family, Male,<NULL>
31.0, Masters,<NULL>, Not-in-family,<NULL>, <=50K
24.0, Bachelors, Never-married,<NULL>, Male, <=50K
41.0, HS-grad,<NULL>, Not-in-family, Male, <=50K
30.0,<NULL>,<NULL>, Not-in-family, Female,<NULL>
17.0, 11th, Never-married, Own-child, Female, <=50K
26.0, HS-grad, Separated, Unmarried,<NULL>, <=50K
32.0, 1st-4th, Never-married, Not-in-family,<NULL>, <=50K
55.0, 10th, Married-civ-spouse,<NULL>, Male, <=50K
19.0, 12th,<NULL>, Own-child, Female, <=50K
28.0, Masters,<NULL>, Not-in-family, Female,<NULL>
<NULL>,<NULL>, Married-civ-spouse, Wife, Female, <=50K
49.0, Prof-school, Married-civ-spouse, Husband, Male, >50K
<NULL>,<NULL>, Never-married, Not-in-family, Male,<NULL>
<NULL>, HS-grad, Married-civ-spouse,<NULL>, Male,<NULL>
40.0, Some-college, Married-civ-spouse, Husband, Male, <=50K
41.0, Bachelors,<NULL>, Husband,<NULL>, >50K
23.0,<NULL>, Never-married, Own-child, Male,<NULL>
<NULL>, HS-grad, Married-civ-spouse, Husband, Male,<NULL>
20.0,<NULL>, Never-married,<NULL>, Male, <=50K
21.0, HS-grad, Never-married, Own-child, Male, <=50K
28.0,<NULL>, Married-spouse-absent, Not-in-family, Female,<NULL>
44.0, Some-college, Married-civ-spouse, Husband, Male,<NULL>
31.0,<NULL>, Married-civ-spouse, Husband,<NULL>, <=50K
50.0, Bachelors, Never-married, Not-in-family,<NULL>, <=50K
54.0,<NULL>, Married-civ-spouse, Husband, Male, >50K
28.0, HS-grad, Married-civ-spouse, Husband,<NULL>,<NULL>
34.0, HS-grad, Divorced, Not-in-family,<NULL>,<NULL>
46.0, Masters, Married-civ-spouse, Husband,<NULL>,<NULL>
28.0,<NULL>, Married-civ-spouse, Husband, Male, >50K
23.0, HS-grad, Never-married, Own-child, Male, <=50K
29.0, Bachelors,<NULL>, Husband, Male,<NULL>
35.0,<NULL>, Married-civ-spouse, Husband,<NULL>, <=50K
<NULL>, Some-college, Married-civ-spouse, Husband, Male, >50K
90.0, Some-college, Never-married, Own-child,<NULL>,<NULL>
35.0,<NULL>,<NULL>,<NULL>, Male,<NULL>
20.0, HS-grad, Married-civ-spouse, Husband, Male, <=50K
42.0, Masters, Divorced, Not-in-family, Female, <=50K
56.0,<NULL>, Married-civ-spouse, Wife,<NULL>, <=50K
31.0, Bachelors, Never-married, Own-child, Male, <=50K
23.0,<NULL>,<NULL>, Own-child,<NULL>,<NULL>
60.0, HS-grad, Never-married, Not-in-family,<NULL>,<NULL>
28.0, Some-college, Never-married, Own-child, Male,<NULL>
32.0, Some-college, Married-civ-spouse, Husband,<NULL>, >50K
36.0,<NULL>,<NULL>, Not-in-family,<NULL>,<NULL>
44.0, Bachelors,<NULL>, Husband,<NULL>, <=50K
34.0, Some-college, Married-civ-spouse,<NULL>,<NULL>,<NULL>
27.0, HS-grad, Never-married, Own-child, Male, <=50K
49.0, HS-grad, Divorced,<NULL>, Male,<NULL>
48.0,<NULL>, Divorced, Unmarried,<NULL>,<NULL>
47.0, HS-grad, Married-civ-spouse, Husband, Male,<NULL>
34.0,<NULL>, Married-civ-spouse, Husband,<NULL>, >50K
<NULL>,<NULL>, Never-married, Not-in-family,<NULL>, <=50K
31.0,<NULL>, Married-civ-spouse, Husband, Male,<NULL>
24.0, Some-college, Married-civ-spouse, Husband,<NULL>,<NULL>
24.0, HS-grad, Divorced, Not-in-family, Male, <=50K
25.0, Some-college,<NULL>, Husband,<NULL>,<NULL>
<NULL>, Assoc-voc, Divorced, Unmarried, Female, <=50K
38.0, HS-grad, Married-civ-spouse,<NULL>,<NULL>,<NULL>
57.0, 5th-6th,<NULL>, Husband,<NULL>,<NULL>
24.0, Some-college, Married-civ-spouse, Husband, Male,<NULL>
41.0, HS-grad, Married-civ-spouse, Husband, Male, <=50K
56.0,<NULL>, Married-civ-spouse, Husband,<NULL>,<NULL>
19.0, HS-grad, Never-married,<NULL>, Female, <=50K
44.0,<NULL>, Never-married, Other-relative, Male, <=50K
34.0,<NULL>, Never-married, Not-in-family, Female, <=50K
25.0, Bachelors, Never-married, Own-child,<NULL>, <=50K
27.0, HS-grad, Married-civ-spouse, Husband, Male,<NULL>
22.0, HS-grad, Never-married, Not-in-family, Male,<NULL>
59.0, Some-college, Married-civ-spouse,<NULL>,<NULL>,<NULL>
34.0, 11th, Married-civ-spouse, Husband,<NULL>, <=50K
30.0,<NULL>, Married-civ-spouse, Husband, Male, >50K
21.0,<NULL>, Never-married, Not-in-family, Female, <=50K
24.0, Some-college,<NULL>, Other-relative,<NULL>,<NULL>
19.0, Some-college,<NULL>, Own-child, Female,<NULL>
82.0,<NULL>,<NULL>, Not-in-family, Male, <=50K
35.0, Bachelors, Married-civ-spouse, Husband, Male, >50K
32.0,<NULL>, Married-civ-spouse, Husband, Male, <=50K
45.0, Some-college, Divorced,<NULL>, Female, <=50K
